prompt,prompt_len,target
Are you prepared for school tomorrow?,8,1
Lilly recounted a story to be remembered because Holly had recounted a story to be.,17,0
There appeared the ship on the horizon.,9,0
Both of the workers will wear carnations.,10,1
Mag Wildwood came to introduce the bartender but I came not to.,15,1
His expectations are always lower than mine.,9,1
The sidewalk is straddled by the fence.,11,1
They read the every book.,7,0
The rail holds easily.,6,0
Linda winked her nose.,6,0
Carrie touched at the cat.,7,0
There stabbed an animal.,6,0
The time bomb had a snake behind the car which it was sitting in.,16,0
I promised that around midnight he would be there.,11,1
it is the tall man coming from England that Mary saw the tall man coming from England.,19,0
Hole into disappeared ground the the in clever a little.,12,0
Calvin ate not his dinner.,7,0
She her will put a picture of Bill on your desk before tomorrow.,15,0
The paper cuts easily.,6,1
I funneled the mixture.,8,0
The constant rain forced the abandonment of the next day's competitions.,15,1
The best writer was considered Andrew.,8,0
I would like to might do it,8,0
Which books did Robin read and talk to Chris?,11,0
Jeff has must eaten the deep fried muffin.,10,0
The train reached the station.,7,1
This drug's testing on oneself is too risky.,12,0
The hot sun was played under by the children.,11,0
I assumed to be innocent,6,0
Gilgamesh not left.,6,0
John is likely to be kept on participants.,10,0
The boy whose we elected guardian's guardian's employer president betrayed us.,17,0
John not leave.,5,1
A man who saw the fly in the food didn't eat dinner.,16,1
"It never occurred to Harvey because he is insensitive to other people's desires that, I might want to leave.",24,0
We believed there to be a fountain in the park.,12,1
He made it clear he would continue to co-operate with the United Nations.,17,1
Sarah sang the anthem.,6,1
They made him president.,6,1
He offers more than we had hoped for.,10,1
Mary waited for the bus and to go home.,11,0
Pictures of himself always disturb Milo.,8,1
Which club did you hit the winning putt with?,11,1
Loren was relied on by Pavarotti and Hepburn on by Bond.,15,0
She was sent a review copy of the book by the publisher.,14,1
"The contestant who won the first prize, who is the judge's brother-in-law, sang dreadfully.",25,1
It really freaks me out that we invaded Iraq.,11,1
John put his gold safe.,7,0
The river runs from the lake to the sea.,11,1
the person stood on my foot is heavy.,10,0
Who did you wonder if came?,8,0
The cake was have eaten.,7,0
I sent a surprise present to John.,9,1
The person who never had he been so offended was Sir Thomas.,14,0
I don't know if to agree with him.,12,0
Carol cut herself on the thumb.,8,1
My brother lives near Strasbourg.,7,1
"As it rains harder, how much faster a flow that appears in the river?",17,0
The house is been remodelling.,8,0
John must not do have eaten.,8,0
John bothers me.,5,1
Janet broke at the vase.,7,0
He hated himself and his friends.,8,1
This girl in the red coat will and dress must put a picture of Bill on your desk.,20,0
His second book came out earlier this year and became an instant best-seller.,17,1
He's a so reliable man.,9,0
All of the plant virus web sites have been conveniently collected in one central location.,17,1
Would they have been walking for hours?,9,1
The capital was gathered near by a crowd of people.,12,0
The lions jumped through the hoop.,8,1
Who asked which statue which tourist had taken a photo of?,13,1
The paper cuts easily.,6,1
The package carried.,5,0
Mary fell.,4,1
She cooked Matt dinner.,6,1
Bill pushed Harry along the trail for hours.,10,1
"The most you want, the least you eat.",11,0
Catherine did not eat.,6,1
Anson's hen nibbled his ear.,10,1
You should avoid to travel in the rush hour.,11,0
It is tough to teach syntax.,8,1
He said that himself was hungry.,8,0
It seemed to be intelligent.,7,0
The students looked the high stairs up from the floor.,12,0
One plan of which I got wind was calculated to keep us in suspense.,16,0
I made to settle the matter my objective.,10,0
Her will put a picture of Bill on your desk before tomorrow.,14,0
Paintings admire easily.,6,0
Paul yawned on Mary.,7,0
I didn't eat any ice cream and any cake.,13,0
"We are open Saturdays, any national holiday, and on alternate.",14,1
Frank bought Jane the piano.,7,1
Who remembers where we bought what?,8,1
"When Bill smokes, much more does Susan hate him.",12,0
Tony broke the window with a hammer.,9,1
The president declared Smith as press secretary.,9,0
Gilgamesh might have been not reading the cuneiform tablets.,13,0
The children chased the dog.,7,1
This girl in the or on the red coat will put a picture of Bill on your desk.,20,0
This noise cannot be put up with.,9,1
Which poem did you go to hear a recital of last night?,14,1
Chris liked which pictures of himself?,8,1
"They said that Tom was working, and he is working.",13,1
Owners of a pig loves to eat truffles,9,0
Willy is taller than Bill is strong and.,10,0
He does may leave here.,7,0
John deposited some money in the checking account and Mary did the same thing.,16,1
"Sally suspected Joe, but he didn't Holly.",12,1
It was not until I was perhaps twenty-five or thirty that I read and enjoyed them.,20,1
The book valued at $200.,10,0
There tries to leave the country.,8,0
My niece could write me you letters.,9,0
John thinks that most depictions of himself are wrong.,11,1
"The more contented I laughed at the nurse who thought that we were becoming, the more angry we grew at the doctors.",25,0
Only the best students would he give this book.,11,0
Catherine did her homework.,6,1
John is more than five feet short.,9,0
The student knowing the answers.,7,0
"The earth is flat, but will all those who don't believe it please raise their hands?",21,1
The equipment we bought last year was more expensive than the one we bought this year.,18,0
I am more angry today than I was yesterday.,11,1
The equipment we bought last year was more expensive than the one we bought this year.,18,0
We need more intelligent leaders.,7,1
"Hank plays the guitar and finds arrangements for all the old folk songs which are still sung in these hills, and Ernie writes down all the old folk songs which are still sung in these hills.",39,1
She held his arm.,6,1
Someone tried to leave the town.,8,1
The man whose car I hit last week sued me.,12,1
Sue knows the answer.,6,1
I thought of the moon,6,1
"That piano, the boy's playing which loudly drove everyone crazy, was badly out of tune.",21,0
John tries him to win.,7,0
Susan hopes herself to sleep.,7,1
Fanny continued talking although in came Aunt Norris.,10,0
Fred offered the ball under Molly.,8,0
Give the bottle to the baby awake.,9,0
"It is important the more you eat, the more careful for you to be.",17,0
the book of poems with a red cover from Blackwell by Robert Burns takes a very long time to read.,22,1
"They said that Tom would pay up, and pay up it is well-known that he did.",21,1
No doubt that he was forced to leave his family against his will.,15,1
There was a snake behind the car Fred was sitting in.,13,1
Louis begged Kate to leave.,7,1
The proposal did be endorsed by Clinton.,9,0
John convinced the rice to be cooked by Bill.,11,0
"The more he reads, the more people I wonder what he will give to.",17,0
John promised Bill to leave tomorrow morning.,9,1
Joseph has forgotten how many matches he has won.,11,1
Paula spanked her right hand into the naughty child.,13,0
Steve pelted acorns to Anna.,8,0
A programme about Euripides is on a Radio 4 tonight.,13,1
Our team played all well.,7,0
There arrived a new actor.,7,1
Flies swat easily.,6,0
He can can go,5,0
Who do you think you saw?,8,1
Can will he do it?,7,0
John's refusal of the offer was shocking.,11,1
Each student speaks two languages.,7,1
I would like to might do it,8,0
The chicken was eaten.,6,1
The letter got written by a poet.,9,0
The president appointed press secretary to Smith.,9,0
We have not confirmed whether the flight had been booked.,12,1
Here's a pole for you to kiss the girl who tied the string around.,18,0
Jerry's sister has a blemish on the end of her nose.,15,1
Professor Smith would support Sue and Prof Jones Bill.,11,0
To him presented itself a wonderful opportunity.,9,0
Rub the cloth on the baby torn.,9,1
"Fluffy is sick, which I fell asleep and Tom suddenly realized.",14,0
The chicken has eaten.,6,1
Stephen persuaded it to be easy to please Kim.,11,0
I brought John a razor with which to shave himself.,12,1
The squirrel ran straight.,6,1
"Which problem the sooner you solve, will the more easily you satisfy the folks up at corporate headquarters?",21,0
Students who fail the final exam or who do not do the reading will be executed.,18,1
It hung on the wall.,7,1
"Kim was dancing, and Sandy was, too.",11,1
"It's we go to the meeting, that Sally will tell us when.",17,0
We elected guardian's employer president the boy.,11,0
Alison pierced the cloth with a needle.,9,1
Mary judged there.,5,0
I funneled the bottle with the mixture.,11,0
I noticed kissing Mary.,6,0
I wonder what who bought?,7,0
She laughed from embarrassment.,6,1
That barn has seven pine trees behind the cow.,11,0
Suddenly there entered the hall an ugly old man.,11,1
Tamara poured the bowl with water.,8,0
"Lewis shipped Sam a bicycle, but it never arrived.",12,1
They can very.,5,0
"The money which I am discussing Sarah's claim that the company squandered amounts to $400,000.",27,0
Louis begged Kate that he be allowed to shave himself.,12,1
The girl who the by works in a skyscraper and in a quonset but has a dimple on her nose.,24,0
Mickey looked up the reference.,7,1
One plan of which I got wind was calculated to keep us in suspense.,16,0
He impresses his friends all as pompous.,10,0
The Ethel we all know and love wishes to ask you some awkward questions.,16,1
The man who I think chased Fido returned.,11,1
Mary jumped the horse perfectly over the last fence.,11,1
Here's a razor for it to be announced that you will be shaved with.,18,0
The piano kicked a student.,7,1
Any woman contributed to the fund.,8,0
I'm going to call somebody who is.,11,0
In front of them happen.,7,1
"Though he may seem intelligent, he does not seem deep.",13,1
Syntax is easy to pretend that you can teach.,11,1
John can kicked the ball.,7,0
That the world is round is obvious.,9,1
Edward usually remembered to send a copy of his e-mail to himself.,16,1
Among the guests was sitting my friend Louise.,10,1
What kind cf parakeets are they investigating all people owning?,14,0
Where Alison and David soaked their feet was in the kitchen,12,1
Susan bought her birthday some flowers.,8,0
The flower bloomed its way to a prize.,11,0
Martha carved a toy for the baby.,9,1
"Because in came Aunt Norris, Fanny stopped talking.",11,0
Oliver fined ten pounds to the prisoner.,9,0
Marian wonders if the package from Boston will ever arrive.,12,1
I brought a razor to shave myself with.,10,0
Did not Sue pass her exam?,8,0
Peter is the old pigs.,7,0
"Ron failed biology, unfortunately",6,1
There tried to be intelligent.,7,0
liked ice cream.,5,1
They can door.,5,0
the book of poems by Robert Burns from Blackwell with a red cover takes a very long time to read.,22,1
"It isn't because Sue said anything bad about me that I'm angry, although she did say some bad things about me.",28,0
People now drink less beer.,7,1
What John wants to look at now is your notes.,12,1
What did he refute the proof that you cannot square?,12,0
Anson is incredibly difficult to be pleased.,9,0
Jill gave the ball at Bob.,8,0
Gilgamesh has been fighting the dragon.,9,1
Paul had two affairs,5,1
Every man surrounded the fort.,7,0
I saw all the students.,7,1
He will keep up with their expectations.,9,1
Pat persuaded Leslie to be aggressive.,8,1
On the streets of Chicago melted a lot of snow.,12,0
A magnificent diamond sparkled on his finger.,10,1
John sounded in the park.,7,0
Jean is likely.,5,0
I won't ask you to believe that he tried to force me to give her some money.,21,1
Ron yawned himself awake.,7,1
I don't know the boy the flowers who Mary gave to.,15,0
Cora coiled around the post.,8,0
The jeweller copied the name on the ring.,11,1
I consider that a rude remark and in very [NP and PP] bad taste.,18,1
The stick touched the fence.,7,0
"In general, he understands what's going on.",12,1
Did Harry leave?,5,1
When Alison and David soaked their feet was after dinner,11,1
Jason persuaded Medea that she should desert her family,10,1
I am more angry than sad.,8,1
What did John want to eat?,8,1
I incorporated the new results into the paper.,10,1
Rory may be eating the muffins.,8,1
I am anxious that you should arrive on time.,11,1
The book was been given by Bill by Sue.,11,0
That piece of ice is too big for it to be likely for him to be able to pick up with a teaspoon.,25,0
I know the truth and that you are innocent.,11,0
I might ate deep fried muffins.,8,0
That he sometimes went there alone is certain.,10,1
The boys were made a good mother by Aunt Mary.,12,0
Fred tore the curtain in rolling up the wallpaper.,11,1
He's reliable enough a man.,9,0
The press conjectured Smith the appointee.,11,0
Jim was enthusiastically chopping logs.,8,1
I ate deep fried muffins.,7,1
John runs into the house.,7,1
The princess bowed.,5,1
"José likes cabbage, and Holly does too.",10,1
Students who fail the final exam will be executed or students who do not do the reading will be executed.,22,1
It's their teaching material that we're using.,13,1
The swindler cheated Pat of her fortune.,10,1
Flora cooks gourmet meals.,6,1
There is arriving three men at that station.,10,0
He is the only person that I can rely on.,12,1
Near Strasbourg my brother lives.,7,1
What that he was wearing is certain is this hat.,12,0
Paula swatted the fly with the cloth.,10,1
June covered the blanket over the baby.,9,0
It seems to be a fountain in the park.,11,0
much clue is needed.,6,0
"Because in came Aunt Norris, Fanny stopped talking.",11,0
People with boxes of old clothes lined up behind the door of the building with the leaky roof.,20,1
Sally is such a fool as people think.,10,0
Carol cut herself on the thumb.,8,1
"I spoke to him about the war yesterday, that guy who's always following us.",19,1
They were believed all to be quite diligent.,10,1
Willy is taller than Bill by as much as I know a boy who thinks that Bill is taller than Dan.,23,0
Aphrodite stinks to be omnipotent.,8,0
I talked to Winston about him.,8,0
In this cave was found an ancient treasure trove.,11,1
The UN recommended an enlarged peacekeeping force.,9,1
The rolling stone avoided the river.,8,1
I am removing the shovel from the shed.,10,1
I only eat fish drunk raw.,8,0
The lasagna tasted delicious.,6,1
John is eager to examine.,7,0
How did Sheila marry tall a man?,9,0
Henry wanted to have married Fanny before Edmund returned.,11,1
What John told us is that he wants to quit school.,13,1
Every man who saw the fly in the food didn't eat dinner.,16,1
Gilgamesh didn't ate the honey,9,0
John did not like Mary.,7,1
I liked.,4,0
What what I ate cost almost broke me.,10,0
Jennifer craned her arm.,7,0
She did with her father away.,8,0
"Fluffy is sick, which I fell asleep and Tom suddenly realized.",14,0
I have six marbles too many.,8,1
I've never seen you ate asparagus.,10,0
I shaped the dough into a loaf.,9,1
Ellen and Helen talked.,6,1
"When did Fanny return, she found Tom Bertram very ill.",13,0
John expected to win.,6,1
The president was hoping for a good cake.,10,1
John seemed to be a great linguist.,10,1
You are a student.,6,1
I detest him taking a bath.,8,0
Sally wishes that everyone would praise herself.,9,0
Drowning cats are hard to rescue.,9,1
The student knowing the answers.,7,0
The fence hit with a stick.,8,0
This knife cut the bread.,7,1
"Jason became invisible, so that he could escape",10,1
Beth tried for Bill to ask a question.,10,0
The pig grunt,4,0
At most three girls saw anything.,8,1
Who do you regret saw you?,8,0
The well gushed oil.,7,1
The writers didn't so believe the boy.,11,0
Some branches broke off of the tree.,9,1
It's quarter past four.,8,1
Who do you regret that you saw?,9,1
John has chosen for the position.,8,0
I've never seen you eat asparagus.,10,1
Truman told the story Bob.,8,0
Some disgruntled old pigs in those ditches love truffles,10,1
He threw into the wastebasket the letter.,10,0
We got our car radio stolen twice on holiday.,11,1
I put the books on the table.,9,1
Cora coiled around the post.,8,0
Truman told the story Bob.,8,0
I don't remember what all I said?,11,1
The hat of the man standing over there impressed me greatly.,13,1
John can go to the market to India.,10,0
The fear shivered Sharon.,6,0
She kicked itself,4,0
It was such an awful picture that I tore it up.,13,1
That the fuzz wanted him worried John but it didn't worry Mary.,16,1
Bill will put a picture of this girl in the red coat on your desk before tomorrow.,19,1
Fruit fell against the house against the ground.,10,0
"He seems to become more corrupt, if any senator talks to more lobbyists.",17,0
Who seemed had poisoned Jason?,7,0
Did Merv show up and did you play chess?,11,1
The motorist happened the accident.,7,0
He said that himself was hungry.,8,0
Paula hit the stick against the fence.,9,1
This parcel is very heavy.,7,1
Sharon has been eager finishing the book.,9,0
Tess knocks at the door.,7,1
Jack disappeared in a mysterious manner and Marion disappeared in one too.,14,0
John is a decidedly too tall man.,9,0
Tom denied which book he had been reading.,10,0
Sarah sang a ballad.,6,1
The judge offered the winner with a prize.,10,0
"Although Doc might tell it to you, he won't to me.",16,1
Alison poked the cloth with a needle.,9,1
"I can well imagine if he eats more, him getting fat.",14,0
An example of these substances be tobacco.,9,1
Willy is taller than Bill by as much as it is believed that Joe is taller than Dan.,20,1
Where did you throw the ball? To third base.,12,1
Water pours easily onto the plants.,8,0
The man eager to start the meeting is John's sister.,14,1
"Kim went to the store, and then Lou.",11,1
That Sam didn't pick those packages up is possible which are to be mailed tomorrow.,19,0
So intelligent a dog did you buy that everyone gasped.,12,1
The children came their way to the party.,10,0
We asked him never to try to call us again.,12,1
Willy is taller than I know a boy who is.,12,0
This very heavy parcel was delivered yesterday.,9,1
To the washroom kissed the Blarney stone.,12,0
Gilgamesh didn't fly the broomstick.,11,1
John talked to any powerful politician.,8,0
"No student, who scored 80 or more in the exam, was ever failed.",19,0
I am eating a mango and Gillian has too.,11,0
The hardest that I believe that it ever snowed was last January 12th.,19,1
He remained a good friend to me.,9,1
The lake was camped beside by my sister.,10,0
The horse was ridden.,6,1
"Slamming the door, he ran down the steps.",12,1
I consider there a man in that garden.,10,0
He worked his way through the book.,9,1
I admired him for his honesty.,8,1
We kicked us,4,0
Whose tax did the nurse polish her trombone and the plumber compute?,14,0
The bear sniff,4,0
Hold has been gotten of some rare old manuscripts.,11,0
Brenda chatted Molly.,5,0
Where did you disappear before you hid the gold?,11,0
Water pours easily onto the plants.,8,0
I talked to Winston about Winston.,8,0
He said he would leave and now he's done it.,14,1
Who did you give pictures of to friends of?,11,1
"The higher the stakes, the lower his expectations.",11,1
I saw John with a telescope.,8,1
Sally is such a fool as people think.,10,0
Mary didn't see almost every flower.,10,0
Sarah smiled.,4,1
Bill alleged that Roger has eaten the cake.,10,1
Fido is the smarter dog than Spot.,10,0
Fred threw the ball under the porch.,9,1
I don't know the boy who the flowers Mary gave to.,15,0
John tries to meet not Mary.,8,0
The chocolate melted onto the carpet.,8,1
John considers several people sick.,7,1
One of the most serious problems that some students have be lack of motivation.,16,1
Fruit fell against the house.,7,0
The curtain which Fred tore in rolling up was the kind gift of my maternal Aunt Priscilla.,19,1
The Dodgers beat the Red Sox and the Dodgers were beaten by the Giants.,16,1
The horse jumped the stream.,7,1
Which Greek authors does he have books by?,10,1
The nurse who polished her trombone and the plumber computed my tax was a blond.,17,0
1492 saw the beginning of a new era.,13,1
Water pours easily onto the plants.,8,0
Both will wear carnations.,7,1
A programme about Euripides is on a Radio 4 tonight.,13,1
In general that he understands what's going on is surprising.,14,0
Smith threw the first base the ball.,9,0
Some gifts get used a dozen or so times a year.,13,1
I'm more worrying than thinking.,9,0
"Although I don't know which book Sam did, I do know which book Sally read.",20,0
Surprised me that you came early.,8,0
I know a man who John is as tall as is.,13,0
Mary didn't see almost every flower.,10,0
Flies swat easily.,6,0
Frank bought a piano for Jane.,8,1
What sofa will he put the chair between some table and?,13,0
I think Anita may have poisoned the meatballs which Sasha is gobbling down dumplings faster than I can reheat.,23,0
"I know which book Mag read, and which book Bob asked why you hadn't.",19,0
Mary has more friends that two.,8,0
"Mrs Bennet having taken the others upstairs, Mr Bingley proposed to.",15,1
I gave the package to London.,8,0
"He never achieved anything, didn't he?",11,0
John thinks that Mary left.,7,1
Fifteen years represent a long period of his life.,11,0
I whipped the eggs from a puddle into a froth.,13,0
More has happened in the last week than will happen in the next year.,16,1
The room was left angry by Mary.,9,0
There is arriving three men at that station.,10,0
There was he in the garden.,8,0
Louis begged Kate to leave.,7,1
I had a realization of there.,8,0
I've got to try and find that screw.,12,1
Megan marveled at the beauty of the Grand Canyon.,12,1
"The lady singing with a boy is a genius, isn't she?",16,0
Every essay she's written and that I've read is on that pile.,18,0
Harriet gave a mug to John and a scarf to Vivien.,14,1
Henri arrived Bill.,5,0
That piece of ice is too big for for him to be able to pick up with a teaspoon to be likely.,24,0
I have any potatoes.,6,0
Mary has more friends than just Bill and Pete are.,12,0
"Once Janet left, Fred became much crazier.",11,1
A job offered to her.,7,0
George wrote a volume of poems in Latin for Jane.,12,1
The gold mined.,5,0
Mary managed John to go abroad.,8,0
I insist in seeing all the students who started out the term in my class through.,18,0
There tries to be warm in September.,9,0
"If did Emma leave Hartfield, Mr Woodhouse would be unhappy.",15,0
John believes to have slept.,7,0
Tracy became awarded a prize.,7,0
Heather cabled the news at Sara.,9,0
He was talkative and a bully.,9,1
the student whose turn it was left.,9,1
"Harry thinks so, although no one else thinks Sally is innocent.",14,0
He figured out that.,6,0
Kim beaten his dog and alienates cats.,10,0
Six students got shot accidentally.,7,1
Ron certainly will buy a dog.,8,1
Jack is more tall than thin.,8,1
This is the paper that we really need to find the linguist who understands.,17,1
Marlene dressed her body.,6,0
John didn't see anything.,8,1
A pilot must be flying this plane.,9,1
Pat was believed to have been examined by the dentist.,12,1
Mary didn't pick any of the flowers.,11,1
The man that Mary saw knew me.,9,1
Where all did they go for their holidays?,10,1
The hat which I believed the claim that Otto was wearing is red.,15,0
Lydia pocketed her pocket with the change.,10,0
Where did you throw the ball? To third base.,12,1
The vase stood on the table in the hall.,11,1
Wickham eloped with Lydia.,8,1
I sent Mary money.,6,1
This hat I know the boy who was wearing.,11,0
That he is coming is clear.,8,1
John studies carefully Russian.,6,0
Marianne not left.,5,0
Bartlett danced with Toni.,7,1
Aphrodite said he would free the animals and free the animals he will,15,1
They wouldn't leave soon.,8,1
I've known more of a man than Frank.,12,0
I polished the vase which was from India up.,11,0
The tree dropped some branches.,7,1
Any pilot on duty today must be flying this plane.,12,0
I hope I'm not treading on anyone's toes.,15,1
With which club did you hit the winning putt?,11,1
A ship appeared.,5,1
You shouldn't have played with rifles because to have is dangerous.,15,0
The witch turned him from a prince.,9,0
Ron yawned himself awake.,7,1
Tall books stand on tables easily.,8,0
The window broke from hail stones.,8,0
Tom is insistent that the defendants be truthful.,10,1
The baby dressed.,5,1
How do you think John bought the sweater?,10,1
"Yes, she used.",6,0
You can lead a horse to water but will it drink?,13,1
John drink beer last night.,7,1
Miriam tutored her brother.,7,1
She has problem enough as it is.,9,0
The monkeys approved of their leader.,8,1
Paula swatted the cloth against the fly.,10,0
Many fish are in the sea.,8,1
Jessica sprayed water at me.,7,1
Tony bent Mary in the arm.,8,0
"The fact, I put it down to that Kim came.",13,0
Which god the statue?,6,0
All native speakers have a grammatical competence which can generate an infinite set of grammatical sentences from a finite set of resources.,24,1
Smith threw the first baseman the ball.,9,1
Is putting the book in the box.,9,0
The manager presented the foreman a gold watch.,10,0
Who did a statue of surprise Medea?,9,0
Springfield would have built a police station with the federal grant.,13,1
The only relatives with whom I'd like to do away are my aunts.,17,0
"Sally might be, and everyone believes Sheila definitely is, pregnant.",14,1
John stopped can to sign in tune.,9,0
"When Bill smokes, much more does Susan hate him.",12,0
A man came into the room with blond hair.,11,1
Mary has more friends than just Bill and Pete.,11,1
Tom hid the manuscript in the cupboard.,9,1
Bill dried at the clothes.,7,0
He'll bring me one if he sees a hot dog.,14,0
Who do you think that will question Seamus first?,12,0
Heidi thinks that the salmon flavored candy bars were eaten.,12,1
It is not true that I have left yet.,11,1
Brenda haggled with Molly.,8,1
"They said that Tom wouldn't pay up, but he did go to the bank, and he did pay up.",25,1
He's that reliable a man.,9,1
Joe is taller than Mary.,7,1
He always might eats deep fried muffins.,9,0
Martha carved the piece of wood from a branch into a toy.,14,0
For him to win the race would surprise them.,11,1
The belief that syntactic theory reveals the inner structure of sentences emboldened the already much too cocky professor.,22,1
John knew any language that we encountered on our trip.,12,1
Tony bent at the rod.,7,0
The Joneses think himself the most wealthy guy on the block.,14,0
They investigated the problem.,6,1
I didn't eat any ice cream or the cake.,13,0
Marlene dressed her body.,6,0
Susan wanted Jane to study German.,8,1
Alex read the newspaper in an hour.,9,1
The wall is being touched by John.,9,1
Rory eats.,4,1
I never met that man who anybody tried to kill.,12,0
placed the flute on the table.,8,0
Amanda drove the package to Pamela.,8,1
John persuaded Stephen to be more careful.,9,1
The lions ate at the meat raw.,9,0
John asks whose book his son likes.,9,1
Fruit hit the roof against the ground.,9,0
"No student, who scored 80 or more in the exam, was ever failed.",19,0
John was wondering whether to leave or not.,10,1
Fred offered the ball over Molly.,8,0
He kicked yourself,4,0
Paula swatted the cloth on the fly.,10,0
He's such a tall man.,9,1
Tony bent Mary in the arm.,8,0
George built both the houses.,7,1
John must not do have eaten.,8,0
Andy promised we would go.,7,1
Each man lifted a table.,7,1
The electrode was struck by ions.,8,1
They surrounded.,4,0
I read three his books.,7,0
Emily showed himself Benjamin in the mirror.,9,0
They rowed along the canals of Venice.,10,1
To whom I gave the cake is John.,10,0
It is Kim on whom that Sandy relies.,10,0
John goes to school.,6,1
Tessa cut.,5,0
I sent she away.,6,0
The Romans destroyed the city into ruins.,9,0
This girl in the red coat or you will put a picture of Bill on your desk before tomorrow.,21,1
John looked up the inside of the chimney.,10,1
"John left at 11 and at 12, Bill.",15,0
The very old and extremely wise owl.,9,1
She has problem enough as it is.,9,0
Would for him to have played the piano have surprised you?,13,0
Mary and an old friend who comes from Miami kissed.,12,1
The king banished the general to a mountain fortress.,11,1
Who do you think that will question Seamus first?,12,0
I saw the men all.,7,0
They caused him to become president by making him.,11,0
Reports which the government prescribes the height of the lettering on the covers of are invariably boring.,19,1
John must do not have eaten.,8,0
The poison was neutralised was claimed that by everyone,11,0
Megan was sat on by her brother.,9,1
"The contestant, who is the judge's brother-in-law, who won the first prize sang dreadfully.",25,0
Angus did not his homework.,7,0
the boy likes themselves.,6,0
John would like that because he's such a nice guy.,14,1
the people happy with the proposal left.,9,1
Henry wanted to possibly marry Fanny.,8,0
Kim jogs under the hill.,8,1
I loved the policeman the baker intensely with all my heart.,13,0
Julie became a fond.,6,0
"The candidate was dogged by charges of infidelity, or at least trying to.",16,0
"The more articles he reads, the fewer people he thinks will go into linguistics.",17,1
The book valued at $200.,10,0
John seems know about the bananas.,8,0
Angela characterized Shelly a lifesaver.,9,0
Maxwell isn't half the doctor that I'm certain that he would be if he studied.,21,1
They will give me a hat that I won't like which I know.,17,0
They confined his remarks to the matter under discussion.,11,1
I just know that the Big 12 South teams everyone knew would win actually won the game.,21,1
she will win the race.,7,1
It is reluctant that Jean left.,8,0
John ate after getting home the steak.,9,0
The boat sank.,5,1
Ions struck the electrode.,7,1
Amanda carried packages.,5,1
I asked which city which king invaded.,9,1
That Tom missed the lecture was enjoyable.,9,0
That Fido barks annoys me.,8,1
I put the table with the books.,9,0
"Immediately, John probably will clearly learn French perfectly.",11,0
I often have a cold.,7,1
"That piano, which the boy's playing loudly drove everyone crazy, was badly out of tune.",21,0
The books put on the table easily.,9,0
Alice typed the letter.,6,1
John left his wife.,6,1
Celia brushed.,5,0
Jack will have a hole in his pocket.,10,1
The room contains many furniture.,7,0
Susan hopes Susan to sleep.,7,0
I put on the table.,7,0
I can well imagine with a hatchet Mary destroying the Jeep.,13,0
Who is it obvious that Plato loves.,9,1
Mary dates exactly two of the men who know a producer I like.,15,1
Fred offered the ball over Molly.,8,0
Kelly reeked the onions.,8,0
Doug blew up the building.,7,1
That informers they never use is claimed by the CIA.,13,0
"I'm not shocked by the idea that the more you eat, the less you want.",20,1
I've never seen you ate asparagus.,10,0
Ellen conferred for Helen to come.,8,0
I put the book from Edna to Sally.,10,0
The apple was bitten by John.,8,1
I broke the twig and the branch.,9,0
Heidi investigated to eat the cauliflower.,8,0
Sally kissed herself.,5,1
John sounded happily.,5,0
The horse broke Penny in the shin.,9,0
Innocent victims murder easily.,7,0
A crowd of people remained in the square.,10,1
No reading Shakespeare satisfied me,6,0
He's reliable enough a man.,9,0
Kicked the man the ball.,8,0
My heart is pounding.,6,1
Steve pelted acorns to Anna.,8,0
Carla slid the book to Dale.,8,1
Bartlett danced with Toni.,7,1
Digitize is my happiest memory,7,0
He loves him,4,1
John is afraid of dogs.,7,1
"Raffi makes pesto pasta, and David does too",11,1
I shaped the dough.,6,1
I asked what John kissed.,7,1
One of the problems was the robins.,10,1
He walked up the hill.,7,1
Jasper wonders which book he should attempt to persuade his students to buy.,15,1
Any student in Mary's class happened to vote.,12,0
The monkey was tagged in the forest by John.,11,1
Where did you send the bicycle? To Rome.,11,1
It has raining every day for the last week.,11,0
I wonder what Fiona bought.,7,1
Paula hit the sticks.,6,0
John wagered there to have been a stranger in that haunted house.,15,1
I saw the student of physics with long hair.,11,1
What exploded when and I warned you it would?,11,0
Jason was killed by Medea.,7,1
Smith was annealing.,5,1
The teacher handed the student.,7,0
Fred offered the ball over Molly.,8,0
Peter said that Danny danced.,7,1
Bill wants Susan to leave.,7,1
Eleanor blamed Willoughby for Marianne's unhappiness.,10,1
John must not do have eaten.,8,0
John sent her to Seoul.,7,1
The package weighed ten pounds.,7,1
Bill left when I believe the claim that the bomb had just exploded.,15,0
"Hank plays the guitar and finds arrangements for all the old folk songs which are still sung in these hills, and Ernie writes down all the old folk songs which are still sung in these hills.",39,1
John eats more than he sleeps.,8,1
The cup knocked the stone apart.,8,0
The tornadoes that tear through this county every spring is more than just a nuisance.,17,0
I wanted if he should leave.,8,0
Martha carved the baby some wood into a toy.,11,0
They will give me a hat that I won't like which I know.,17,0
John has chosen Bill for the position.,9,1
Jill met Sarah.,5,1
"No student, who scored 80 or more in the exam, was ever failed.",19,0
John perfectly learned French immediately.,7,0
Himself saw him,5,0
The kangaroo hopped over the truck.,8,1
The teacher made students happy.,7,1
John isn't any more reliable a fellow than Bill.,13,1
The bed which Tom slept on was hard.,10,1
The car was driven by Alison.,8,1
The Greeks arrived all.,6,0
